state,district,crop,year,data_status,production_tonnes,fertilizer_use_kg_per_hectare,pesticide_use_kg_per_hectare,pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,organic_carbon_percent,msp_rs_qtl,expected_yield_q_ha,estimated_yield_q_ha,yield_gap_q_ha,production_cost_rs_ha,expected_net_return_rs_ha,water_stress_index,estimated_co2_kg_per_hectare,formula_pollution_index,pollution_index,sustainability_score
West Bengal,Nadia,Mustard / Rapeseed,2026,Model-estimated scenario,2623.9,163.16,9.46,6.84,309.6,20.9,281.7,0.68,6200,18,18.81,0,52000,64622.0,0.32964005427567916,260.35,46.67,37.62,69.68
West Bengal,Nadia,Barley,2019,Official-aligned historical,6015.2,136.38,7.81,6.85,318.0,20.8,282.0,0.67,2150,42,43.95,0,47000,47492.5,0.3596400542756792,217.12,42.41,40.15,64.28
West Bengal,Nadia,Barley,2020,Official-aligned historical,6144.7,138.83,7.9,6.84,316.8,20.8,282.0,0.69,2150,42,44.1,0,47000,47815.0,0.3596400542756792,220.77,42.9,41.18,63.3
West Bengal,Nadia,Barley,2021,Official-aligned historical,6173.2,141.29,7.99,6.87,315.6,20.8,281.9,0.7,2150,42,44.1,0,47000,47815.0,0.3596400542756792,224.43,43.37,36.33,68.15
West Bengal,Nadia,Barley,2022,Official-aligned historical,6113.8,143.74,8.09,6.91,314.4,20.8,281.9,0.7,2150,42,44.1,0,47000,47815.0,0.3596400542756792,228.12,43.83,41.99,62.49
West Bengal,Nadia,Barley,2023,Official-aligned historical,6023.6,146.2,8.18,6.92,313.2,20.9,281.8,0.67,2150,42,43.85,0,47000,47277.5,0.3596400542756792,231.78,44.28,43.74,60.66
West Bengal,Nadia,Barley,2024,Provisional estimate,5975.9,148.65,8.27,6.89,312.0,20.9,281.8,0.66,2150,42,43.72,0,47000,46998.0,0.3596400542756792,235.42,44.74,43.04,61.31
West Bengal,Nadia,Barley,2025,Model-estimated scenario,6024.7,151.11,8.37,6.86,310.8,20.9,281.8,0.66,2150,42,43.7,0,47000,46955.0,0.3596400542756792,239.13,45.22,37.39,66.96
West Bengal,Nadia,Barley,2026,Model-estimated scenario,6176.8,153.56,8.46,6.84,309.6,20.9,281.7,0.68,2150,42,43.88,0,47000,47342.0,0.3596400542756792,242.77,45.71,45.0,59.41
West Bengal,Nadia,Gram / Chana,2019,Official-aligned historical,2607.3,104.79,7.44,6.85,318.0,20.8,282.0,0.67,5875,18,18.84,0,48000,62685.0,0.2796400542756792,174.17,35.0,32.86,74.55
West Bengal,Nadia,Gram / Chana,2020,Official-aligned historical,2519.6,106.67,7.53,6.84,316.8,20.8,282.0,0.69,5875,18,18.9,0,48000,63037.5,0.2796400542756792,177.07,35.34,30.56,76.9
West Bengal,Nadia,Gram / Chana,2021,Official-aligned historical,2488.9,108.56,7.62,6.87,315.6,20.8,281.9,0.7,5875,18,18.9,0,48000,63037.5,0.2796400542756792,179.99,35.7,34.34,73.12
West Bengal,Nadia,Gram / Chana,2022,Official-aligned historical,2645.7,110.45,7.71,6.91,314.4,20.8,281.9,0.7,5875,18,18.9,0,48000,63037.5,0.2796400542756792,182.91,36.14,33.86,73.6
West Bengal,Nadia,Gram / Chana,2023,Official-aligned historical,2689.1,112.33,7.8,6.92,313.2,20.9,281.8,0.67,5875,18,18.79,0,48000,62391.25,0.2796400542756792,185.81,36.53,35.44,71.92
West Bengal,Nadia,Gram / Chana,2024,Provisional estimate,2574.9,114.22,7.89,6.89,312.0,20.9,281.8,0.66,5875,18,18.74,0,48000,62097.5,0.2796400542756792,188.72,36.85,31.25,76.07
West Bengal,Nadia,Gram / Chana,2025,Model-estimated scenario,2622.4,116.11,7.97,6.86,310.8,20.9,281.8,0.66,5875,18,18.73,0,48000,62038.75,0.2796400542756792,191.59,37.24,35.99,71.32
West Bengal,Nadia,Gram / Chana,2026,Model-estimated scenario,2783.2,117.99,8.06,6.84,309.6,20.9,281.7,0.68,5875,18,18.81,0,48000,62508.75,0.2796400542756792,194.49,37.68,37.14,70.24
West Bengal,Nadia,Masur / Lentil,2019,Official-aligned historical,2272.3,97.17,7.29,6.85,318.0,20.8,282.0,0.67,7000,16,16.74,0,47000,70180.0,0.2596400542756792,163.5,33.23,29.78,78.94
West Bengal,Nadia,Masur / Lentil,2020,Official-aligned historical,2202.9,98.92,7.37,6.84,316.8,20.8,282.0,0.69,7000,16,16.8,0,47000,70600.0,0.2596400542756792,166.18,33.54,34.05,74.73
West Bengal,Nadia,Masur / Lentil,2021,Official-aligned historical,2361.3,100.67,7.46,6.87,315.6,20.8,281.9,0.7,7000,16,16.8,0,47000,70600.0,0.2596400542756792,168.92,33.97,30.52,78.26
West Bengal,Nadia,Masur / Lentil,2022,Official-aligned historical,2227.1,102.42,7.55,6.91,314.4,20.8,281.9,0.7,7000,16,16.8,0,47000,70600.0,0.2596400542756792,171.65,34.25,32.24,76.54
West Bengal,Nadia,Masur / Lentil,2023,Official-aligned historical,2399.0,104.17,7.63,6.92,313.2,20.9,281.8,0.67,7000,16,16.71,0,47000,69970.0,0.2596400542756792,174.33,34.68,31.13,77.56
West Bengal,Nadia,Masur / Lentil,2024,Provisional estimate,2306.0,105.91,7.72,6.89,312.0,20.9,281.8,0.66,7000,16,16.66,0,47000,69620.0,0.2596400542756792,177.05,34.98,34.76,73.87
West Bengal,Nadia,Masur / Lentil,2025,Model-estimated scenario,2388.3,107.66,7.81,6.86,310.8,20.9,281.8,0.66,7000,16,16.65,0,47000,69550.0,0.2596400542756792,179.79,35.37,33.16,75.46
West Bengal,Nadia,Masur / Lentil,2026,Model-estimated scenario,2418.1,109.41,7.9,6.84,309.6,20.9,281.7,0.68,7000,16,16.72,0,47000,70040.0,0.2596400542756792,182.52,35.74,35.08,73.62
West Bengal,Nadia,Bajra,2019,Official-aligned historical,4120.0,89.86,6.62,6.85,318.0,20.8,282.0,0.67,2900,30,31.39,0,41000,50031.0,0.1996400542756792,150.58,31.35,34.15,71.95
West Bengal,Nadia,Bajra,2020,Official-aligned historical,4377.5,91.48,6.7,6.84,316.8,20.8,282.0,0.69,2900,30,31.5,0,41000,50350.0,0.1996400542756792,153.09,31.74,28.57,77.58
West Bengal,Nadia,Bajra,2021,Official-aligned historical,4135.9,93.1,6.78,6.87,315.6,20.8,281.9,0.7,2900,30,31.5,0,41000,50350.0,0.1996400542756792,155.61,32.0,28.27,77.88
West Bengal,Nadia,Bajra,2022,Official-aligned historical,4438.8,94.71,6.86,6.91,314.4,20.8,281.9,0.7,2900,30,31.5,0,41000,50350.0,0.1996400542756792,158.11,32.4,29.66,76.49
West Bengal,Nadia,Bajra,2023,Official-aligned historical,4327.9,96.33,6.94,6.92,313.2,20.9,281.8,0.67,2900,30,31.32,0,41000,49828.0,0.1996400542756792,160.62,32.69,34.63,71.44
West Bengal,Nadia,Bajra,2024,Provisional estimate,4363.0,97.95,7.02,6.89,312.0,20.9,281.8,0.66,2900,30,31.23,0,41000,49567.0,0.1996400542756792,163.14,33.02,30.08,75.95
West Bengal,Nadia,Bajra,2025,Model-estimated scenario,4572.6,99.57,7.1,6.86,310.8,20.9,281.8,0.66,2900,30,31.21,0,41000,49509.0,0.1996400542756792,165.65,33.39,31.41,74.61
West Bengal,Nadia,Bajra,2026,Model-estimated scenario,4337.7,101.18,7.18,6.84,309.6,20.9,281.7,0.68,2900,30,31.34,0,41000,49886.0,0.1996400542756792,168.15,33.66,31.18,74.9
West Bengal,Nadia,Jowar,2019,Official-aligned historical,3782.8,95.62,6.87,6.85,318.0,20.8,282.0,0.67,4023,28,29.3,0,46000,71873.9,0.2196400542756792,159.34,32.66,31.22,78.08
West Bengal,Nadia,Jowar,2020,Official-aligned historical,3958.0,97.34,6.95,6.84,316.8,20.8,282.0,0.69,4023,28,29.4,0,46000,72276.2,0.2196400542756792,161.99,33.04,28.0,81.36
West Bengal,Nadia,Jowar,2021,Official-aligned historical,4138.3,99.06,7.04,6.87,315.6,20.8,281.9,0.7,4023,28,29.4,0,46000,72276.2,0.2196400542756792,164.68,33.44,29.95,79.41
West Bengal,Nadia,Jowar,2022,Official-aligned historical,4040.1,100.78,7.12,6.91,314.4,20.8,281.9,0.7,4023,28,29.4,0,46000,72276.2,0.2196400542756792,167.33,33.75,37.83,71.53
West Bengal,Nadia,Jowar,2023,Official-aligned historical,3934.1,102.51,7.2,6.92,313.2,20.9,281.8,0.67,4023,28,29.23,0,46000,71592.29,0.2196400542756792,169.98,34.06,31.97,77.29
West Bengal,Nadia,Jowar,2024,Provisional estimate,4112.2,104.23,7.28,6.89,312.0,20.9,281.8,0.66,4023,28,29.15,0,46000,71270.45,0.2196400542756792,172.63,34.45,30.75,78.46
West Bengal,Nadia,Jowar,2025,Model-estimated scenario,4300.6,105.95,7.37,6.86,310.8,20.9,281.8,0.66,4023,28,29.13,0,46000,71189.99,0.2196400542756792,175.32,34.84,32.6,76.6
West Bengal,Nadia,Jowar,2026,Model-estimated scenario,4199.6,107.67,7.45,6.84,309.6,20.9,281.7,0.68,4023,28,29.25,0,46000,71672.75,0.2196400542756792,177.97,35.15,38.51,70.76
West Bengal,Nadia,Moong,2019,Official-aligned historical,1511.1,87.86,6.68,6.85,318.0,20.8,282.0,0.67,8780,11,11.51,0,39000,62057.8,0.2296400542756792,148.29,30.4,25.44,82.27
West Bengal,Nadia,Moong,2020,Official-aligned historical,1506.1,89.45,6.76,6.84,316.8,20.8,282.0,0.69,8780,11,11.55,0,39000,62409.0,0.2296400542756792,150.76,30.72,25.54,82.22
West Bengal,Nadia,Moong,2021,Official-aligned historical,1516.3,91.03,6.84,6.87,315.6,20.8,281.9,0.7,8780,11,11.55,0,39000,62409.0,0.2296400542756792,153.22,31.04,36.12,71.64
West Bengal,Nadia,Moong,2022,Official-aligned historical,1543.5,92.61,6.92,6.91,314.4,20.8,281.9,0.7,8780,11,11.55,0,39000,62409.0,0.2296400542756792,155.69,31.38,31.36,76.4
West Bengal,Nadia,Moong,2023,Official-aligned historical,1584.5,94.19,7.0,6.92,313.2,20.9,281.8,0.67,8780,11,11.49,0,39000,61882.2,0.2296400542756792,158.15,31.72,27.13,80.55
West Bengal,Nadia,Moong,2024,Provisional estimate,1631.4,95.77,7.08,6.89,312.0,20.9,281.8,0.66,8780,11,11.45,0,39000,61531.0,0.2296400542756792,160.61,32.07,28.64,78.99
West Bengal,Nadia,Moong,2025,Model-estimated scenario,1674.3,97.35,7.16,6.86,310.8,20.9,281.8,0.66,8780,11,11.44,0,39000,61443.2,0.2296400542756792,163.07,32.41,28.12,79.5
West Bengal,Nadia,Moong,2026,Model-estimated scenario,1704.5,98.94,7.24,6.84,309.6,20.9,281.7,0.68,8780,11,11.49,0,39000,61882.2,0.2296400542756792,165.55,32.75,31.9,75.78
West Bengal,Nadia,Urad,2019,Official-aligned historical,1420.6,88.0,6.58,6.85,318.0,20.8,282.0,0.67,8200,10,10.46,0,38000,47772.0,0.2296400542756792,147.96,30.28,23.68,81.83
West Bengal,Nadia,Urad,2020,Official-aligned historical,1451.7,89.59,6.66,6.84,316.8,20.8,282.0,0.69,8200,10,10.5,0,38000,48100.0,0.2296400542756792,150.43,30.62,35.13,70.43
West Bengal,Nadia,Urad,2021,Official-aligned historical,1476.2,91.17,6.74,6.87,315.6,20.8,281.9,0.7,8200,10,10.5,0,38000,48100.0,0.2296400542756792,152.89,30.96,33.15,72.41
West Bengal,Nadia,Urad,2022,Official-aligned historical,1491.8,92.75,6.82,6.91,314.4,20.8,281.9,0.7,8200,10,10.5,0,38000,48100.0,0.2296400542756792,155.36,31.29,27.34,78.22
West Bengal,Nadia,Urad,2023,Official-aligned historical,1498.1,94.34,6.9,6.92,313.2,20.9,281.8,0.67,8200,10,10.44,0,38000,47608.0,0.2296400542756792,157.83,31.61,26.44,79.05
West Bengal,Nadia,Urad,2024,Provisional estimate,1496.4,95.92,6.98,6.89,312.0,20.9,281.8,0.66,8200,10,10.41,0,38000,47362.0,0.2296400542756792,160.29,31.92,28.08,77.37
West Bengal,Nadia,Urad,2025,Model-estimated scenario,1489.5,97.51,7.06,6.86,310.8,20.9,281.8,0.66,8200,10,10.4,0,38000,47280.0,0.2296400542756792,162.77,32.23,33.64,71.8
West Bengal,Nadia,Urad,2026,Model-estimated scenario,1481.1,99.09,7.14,6.84,309.6,20.9,281.7,0.68,8200,10,10.45,0,38000,47690.0,0.2296400542756792,165.23,32.54,28.59,76.91
West Bengal,Nadia,Tur / Arhar,2019,Official-aligned historical,1883.1,95.94,7.38,6.85,318.0,20.8,282.0,0.67,8450,13,13.6,0,46000,68920.0,0.2996400542756792,162.36,33.46,26.84,81.37
West Bengal,Nadia,Tur / Arhar,2020,Official-aligned historical,1855.6,97.66,7.47,6.84,316.8,20.8,282.0,0.69,8450,13,13.65,0,46000,69342.5,0.2996400542756792,165.06,33.79,37.17,71.1
West Bengal,Nadia,Tur / Arhar,2021,Official-aligned historical,1796.8,99.39,7.56,6.87,315.6,20.8,281.9,0.7,8450,13,13.65,0,46000,69342.5,0.2996400542756792,167.76,34.1,32.12,76.15
West Bengal,Nadia,Tur / Arhar,2022,Official-aligned historical,1840.4,101.12,7.65,6.91,314.4,20.8,281.9,0.7,8450,13,13.65,0,46000,69342.5,0.2996400542756792,170.47,34.47,28.25,80.02
West Bengal,Nadia,Tur / Arhar,2023,Official-aligned historical,1944.1,102.84,7.74,6.92,313.2,20.9,281.8,0.67,8450,13,13.57,0,46000,68666.5,0.2996400542756792,173.17,34.88,29.98,78.19
West Bengal,Nadia,Tur / Arhar,2024,Provisional estimate,1960.0,104.57,7.82,6.89,312.0,20.9,281.8,0.66,8450,13,13.53,0,46000,68328.5,0.2996400542756792,175.82,35.23,38.61,69.5
West Bengal,Nadia,Tur / Arhar,2025,Model-estimated scenario,1890.5,106.3,7.91,6.86,310.8,20.9,281.8,0.66,8450,13,13.53,0,46000,68328.5,0.2996400542756792,178.53,35.53,32.77,75.34
West Bengal,Nadia,Tur / Arhar,2026,Model-estimated scenario,1886.7,108.02,8.0,6.84,309.6,20.9,281.7,0.68,8450,13,13.58,0,46000,68751.0,0.2996400542756792,181.23,35.88,30.8,77.38
West Bengal,Nadia,Groundnut,2019,Official-aligned historical,3436.5,146.32,13.02,6.85,318.0,20.8,282.0,0.67,7517,24,25.12,0,76000,112827.04,0.4296400542756792,256.62,48.33,51.32,62.6
West Bengal,Nadia,Groundnut,2020,Official-aligned historical,3276.2,148.95,13.18,6.84,316.8,20.8,282.0,0.69,7517,24,25.2,0,76000,113428.4,0.4296400542756792,260.85,48.82,49.1,64.91
West Bengal,Nadia,Groundnut,2021,Official-aligned historical,3529.3,151.59,13.33,6.87,315.6,20.8,281.9,0.7,7517,24,25.2,0,76000,113428.4,0.4296400542756792,265.05,49.44,43.66,70.35
West Bengal,Nadia,Groundnut,2022,Official-aligned historical,3423.9,154.22,13.49,6.91,314.4,20.8,281.9,0.7,7517,24,25.2,0,76000,113428.4,0.4296400542756792,269.29,49.96,43.33,70.68
West Bengal,Nadia,Groundnut,2023,Official-aligned historical,3447.0,156.85,13.65,6.92,313.2,20.9,281.8,0.67,7517,24,25.06,0,76000,112376.02,0.4296400542756792,273.52,50.51,54.53,59.32
West Bengal,Nadia,Groundnut,2024,Provisional estimate,3638.4,159.49,13.8,6.89,312.0,20.9,281.8,0.66,7517,24,24.98,0,76000,111774.66,0.4296400542756792,277.72,51.11,50.56,63.2
West Bengal,Nadia,Groundnut,2025,Model-estimated scenario,3440.6,162.12,13.96,6.86,310.8,20.9,281.8,0.66,7517,24,24.97,0,76000,111699.49,0.4296400542756792,281.95,51.59,45.94,67.81
West Bengal,Nadia,Groundnut,2026,Model-estimated scenario,3668.3,164.76,14.12,6.84,309.6,20.9,281.7,0.68,7517,24,25.08,0,76000,112526.36,0.4296400542756792,286.2,52.21,47.32,66.55
West Bengal,Nadia,Sunflower Seed,2019,Official-aligned historical,2494.6,130.65,11.4,6.85,318.0,20.8,282.0,0.67,8343,18,18.84,0,62000,95182.12,0.39964005427567917,227.99,43.81,45.46,65.99
West Bengal,Nadia,Sunflower Seed,2020,Official-aligned historical,2594.3,133.0,11.54,6.84,316.8,20.8,282.0,0.69,8343,18,18.9,0,62000,95682.7,0.39964005427567917,231.75,44.33,40.39,71.13
West Bengal,Nadia,Sunflower Seed,2021,Official-aligned historical,2501.3,135.35,11.68,6.87,315.6,20.8,281.9,0.7,8343,18,18.9,0,62000,95682.7,0.39964005427567917,235.52,44.78,36.95,74.57
West Bengal,Nadia,Sunflower Seed,2022,Official-aligned historical,2679.2,137.7,11.81,6.91,314.4,20.8,281.9,0.7,8343,18,18.9,0,62000,95682.7,0.39964005427567917,239.24,45.33,48.46,63.06
West Bengal,Nadia,Sunflower Seed,2023,Official-aligned historical,2529.6,140.06,11.95,6.92,313.2,20.9,281.8,0.67,8343,18,18.79,0,62000,94764.97,0.39964005427567917,243.02,45.76,47.28,64.1
West Bengal,Nadia,Sunflower Seed,2024,Provisional estimate,2737.1,142.41,12.09,6.89,312.0,20.9,281.8,0.66,8343,18,18.74,0,62000,94347.82,0.39964005427567917,246.79,46.33,41.68,69.64
West Bengal,Nadia,Sunflower Seed,2025,Model-estimated scenario,2588.0,144.76,12.22,6.86,310.8,20.9,281.8,0.66,8343,18,18.73,0,62000,94264.39,0.39964005427567917,250.51,46.74,40.16,71.15
West Bengal,Nadia,Sunflower Seed,2026,Model-estimated scenario,2764.4,147.11,12.36,6.84,309.6,20.9,281.7,0.68,8343,18,18.81,0,62000,94931.83,0.39964005427567917,254.28,47.3,51.77,59.64
West Bengal,Nadia,Soybean,2019,Official-aligned historical,2976.4,110.14,9.47,6.85,318.0,20.8,282.0,0.67,5708,22,23.02,0,56000,75398.16,0.3196400542756792,191.48,38.11,36.47,72.57
West Bengal,Nadia,Soybean,2020,Official-aligned historical,3168.4,112.13,9.58,6.84,316.8,20.8,282.0,0.69,5708,22,23.1,0,56000,75854.8,0.3196400542756792,194.63,38.58,30.99,78.12
West Bengal,Nadia,Soybean,2021,Official-aligned historical,3215.3,114.11,9.7,6.87,315.6,20.8,281.9,0.7,5708,22,23.1,0,56000,75854.8,0.3196400542756792,197.81,39.01,40.43,68.68
West Bengal,Nadia,Soybean,2022,Official-aligned historical,3072.7,116.09,9.81,6.91,314.4,20.8,281.9,0.7,5708,22,23.1,0,56000,75854.8,0.3196400542756792,200.95,39.36,41.73,67.38
West Bengal,Nadia,Soybean,2023,Official-aligned historical,3183.5,118.08,9.92,6.92,313.2,20.9,281.8,0.67,5708,22,22.97,0,56000,75112.76,0.3196400542756792,204.1,39.8,37.29,71.71
West Bengal,Nadia,Soybean,2024,Provisional estimate,3346.6,120.06,10.04,6.89,312.0,20.9,281.8,0.66,5708,22,22.9,0,56000,74713.2,0.3196400542756792,207.28,40.27,32.94,76.0
West Bengal,Nadia,Soybean,2025,Model-estimated scenario,3222.4,122.04,10.15,6.86,310.8,20.9,281.8,0.66,5708,22,22.89,0,56000,74656.12,0.3196400542756792,210.42,40.63,43.79,65.14
West Bengal,Nadia,Soybean,2026,Model-estimated scenario,3204.4,124.02,10.26,6.84,309.6,20.9,281.7,0.68,5708,22,22.99,0,56000,75226.92,0.3196400542756792,213.55,41.03,43.63,65.39
West Bengal,Murshidabad,Wheat,2019,Official-aligned historical,7475.6,176.72,12.19,6.68,302.0,19.2,268.0,0.69,2585,50,52.17,0,72000,62859.45,0.6128711185647079,291.91,56.02,55.3,49.47
West Bengal,Murshidabad,Wheat,2020,Official-aligned historical,7123.6,179.9,12.33,6.71,300.8,19.2,268.0,0.7,2585,50,52.27,0,72000,63117.95,0.6128711185647079,296.75,56.59,59.86,44.95
West Bengal,Murshidabad,Wheat,2021,Official-aligned historical,7317.6,183.08,12.48,6.75,299.6,19.2,267.9,0.7,2585,50,52.24,0,72000,63040.4,0.6128711185647079,301.65,57.24,56.5,48.3
West Bengal,Murshidabad,Wheat,2022,Official-aligned historical,7720.8,186.26,12.63,6.76,298.4,19.2,267.9,0.67,2585,50,51.84,0,72000,62006.4,0.6128711185647079,306.55,57.93,58.61,46.03
West Bengal,Murshidabad,Wheat,2023,Official-aligned historical,7391.3,189.44,12.77,6.73,297.2,19.3,267.8,0.66,2585,50,51.68,0,72000,61592.8,0.6128711185647079,311.4,58.5,57.7,46.87
West Bengal,Murshidabad,Wheat,2024,Provisional estimate,7464.4,192.62,12.92,6.7,296.0,19.3,267.8,0.66,2585,50,51.65,0,72000,61515.25,0.6128711185647079,316.3,59.14,61.67,42.89
West Bengal,Murshidabad,Wheat,2025,Model-estimated scenario,7946.0,195.8,13.06,6.68,294.8,19.3,267.8,0.68,2585,50,51.87,0,72000,62083.95,0.6128711185647079,321.15,59.83,60.3,44.35
West Bengal,Murshidabad,Wheat,2026,Model-estimated scenario,7674.0,198.98,13.21,6.7,293.6,19.3,267.7,0.7,2585,50,52.09,0,72000,62652.65,0.6128711185647079,326.04,60.42,62.47,42.27
West Bengal,Murshidabad,Rice / Paddy,2019,Official-aligned historical,9465.0,210.33,15.62,6.68,302.0,19.2,268.0,0.69,2441,65,67.83,0,90000,75573.03,0.9028711185647078,353.09,68.36,73.92,30.48
West Bengal,Murshidabad,Rice / Paddy,2020,Official-aligned historical,9419.7,214.11,15.8,6.71,300.8,19.2,268.0,0.7,2441,65,67.95,0,90000,75865.95,0.9028711185647078,358.92,69.1,68.67,35.78
West Bengal,Murshidabad,Rice / Paddy,2021,Official-aligned historical,9745.4,217.9,15.99,6.75,299.6,19.2,267.9,0.7,2441,65,67.91,0,90000,75768.31,0.9028711185647078,364.82,69.89,68.84,35.59
West Bengal,Murshidabad,Rice / Paddy,2022,Official-aligned historical,9518.9,221.68,16.18,6.76,298.4,19.2,267.9,0.67,2441,65,67.39,0,90000,74498.99,0.9028711185647078,370.7,70.62,70.6,33.64
West Bengal,Murshidabad,Rice / Paddy,2023,Official-aligned historical,10018.2,225.47,16.37,6.73,297.2,19.3,267.8,0.66,2441,65,67.18,0,90000,73986.38,0.9028711185647078,376.6,71.43,66.63,37.53
West Bengal,Murshidabad,Rice / Paddy,2024,Provisional estimate,9629.5,229.26,16.55,6.7,296.0,19.3,267.8,0.66,2441,65,67.14,0,90000,73888.74,0.9028711185647078,382.44,72.14,71.92,32.22
West Bengal,Murshidabad,Rice / Paddy,2025,Model-estimated scenario,10276.0,233.04,16.74,6.68,294.8,19.3,267.8,0.68,2441,65,67.43,0,90000,74596.63,0.9028711185647078,388.33,72.96,73.66,30.59
West Bengal,Murshidabad,Rice / Paddy,2026,Model-estimated scenario,9758.4,236.83,16.93,6.7,293.6,19.3,267.7,0.7,2441,65,67.72,0,90000,75304.52,0.9028711185647078,394.22,73.66,73.92,30.44
West Bengal,Murshidabad,Maize,2019,Official-aligned historical,7758.4,173.36,11.82,6.68,302.0,19.2,268.0,0.69,2410,55,57.39,0,67000,71309.9,0.5028711185647079,285.65,53.7,55.02,51.93
West Bengal,Murshidabad,Maize,2020,Official-aligned historical,8327.9,176.48,11.97,6.71,300.8,19.2,268.0,0.7,2410,55,57.5,0,67000,71575.0,0.5028711185647079,290.47,54.39,52.06,54.93
West Bengal,Murshidabad,Maize,2021,Official-aligned historical,7976.2,179.6,12.11,6.75,299.6,19.2,267.9,0.7,2410,55,57.46,0,67000,71478.6,0.5028711185647079,295.24,54.96,54.16,52.81
West Bengal,Murshidabad,Maize,2022,Official-aligned historical,8125.9,182.73,12.25,6.76,298.4,19.2,267.9,0.67,2410,55,57.02,0,67000,70418.2,0.5028711185647079,300.02,55.59,52.92,53.89
West Bengal,Murshidabad,Maize,2023,Official-aligned historical,8553.1,185.85,12.39,6.73,297.2,19.3,267.8,0.66,2410,55,56.85,0,67000,70008.5,0.5028711185647079,304.79,56.25,56.91,49.84
West Bengal,Murshidabad,Maize,2024,Provisional estimate,8102.8,188.97,12.53,6.7,296.0,19.3,267.8,0.66,2410,55,56.81,0,67000,69912.1,0.5028711185647079,309.56,56.8,55.79,50.94
West Bengal,Murshidabad,Maize,2025,Model-estimated scenario,8527.8,192.09,12.67,6.68,294.8,19.3,267.8,0.68,2410,55,57.06,0,67000,70514.6,0.5028711185647079,314.33,57.47,57.94,48.89
West Bengal,Murshidabad,Maize,2026,Model-estimated scenario,8691.9,195.21,12.82,6.7,293.6,19.3,267.7,0.7,2410,55,57.3,0,67000,71093.0,0.5028711185647079,319.16,58.11,54.74,52.17
West Bengal,Murshidabad,Cotton,2019,Official-aligned historical,3360.9,170.71,22.95,6.68,302.0,19.2,268.0,0.69,8267,24,25.04,0,95000,112005.68,0.6728711185647078,338.97,63.15,60.92,50.93
West Bengal,Murshidabad,Cotton,2020,Official-aligned historical,3445.5,173.78,23.22,6.71,300.8,19.2,268.0,0.7,8267,24,25.09,0,95000,112419.03,0.6728711185647078,344.34,63.88,61.38,50.53
West Bengal,Murshidabad,Cotton,2021,Official-aligned historical,3627.9,176.85,23.5,6.75,299.6,19.2,267.9,0.7,8267,24,25.08,0,95000,112336.36,0.6728711185647078,349.75,64.64,62.94,48.96
West Bengal,Murshidabad,Cotton,2022,Official-aligned historical,3696.4,179.93,23.77,6.76,298.4,19.2,267.9,0.67,8267,24,24.88,0,95000,110682.96,0.6728711185647078,355.14,65.37,68.11,43.54
West Bengal,Murshidabad,Cotton,2023,Official-aligned historical,3600.0,183.0,24.05,6.73,297.2,19.3,267.8,0.66,8267,24,24.81,0,95000,110104.27,0.6728711185647078,360.56,66.04,64.16,47.4
West Bengal,Murshidabad,Cotton,2024,Provisional estimate,3525.2,186.07,24.32,6.7,296.0,19.3,267.8,0.66,8267,24,24.79,0,95000,109938.93,0.6728711185647078,365.92,66.72,65.97,45.56
West Bengal,Murshidabad,Cotton,2025,Model-estimated scenario,3631.0,189.15,24.6,6.68,294.8,19.3,267.8,0.68,8267,24,24.9,0,95000,110848.3,0.6728711185647078,371.36,67.46,65.91,45.76
West Bengal,Murshidabad,Cotton,2026,Model-estimated scenario,3818.1,192.22,24.87,6.7,293.6,19.3,267.7,0.7,8267,24,25.0,0,95000,111675.0,0.6728711185647078,376.72,68.22,70.12,41.68
West Bengal,Murshidabad,Mustard / Rapeseed,2019,Official-aligned historical,2582.7,136.62,8.27,6.68,302.0,19.2,268.0,0.69,6200,18,18.78,0,52000,64436.0,0.3028711185647079,219.78,41.09,37.19,70.3
West Bengal,Murshidabad,Mustard / Rapeseed,2020,Official-aligned historical,2584.8,139.08,8.37,6.71,300.8,19.2,268.0,0.7,6200,18,18.82,0,52000,64684.0,0.3028711185647079,223.49,41.56,39.26,68.27
West Bengal,Murshidabad,Mustard / Rapeseed,2021,Official-aligned historical,2590.4,141.54,8.47,6.75,299.6,19.2,267.9,0.7,6200,18,18.81,0,52000,64622.0,0.3028711185647079,227.2,42.04,46.99,60.53
West Bengal,Murshidabad,Mustard / Rapeseed,2022,Official-aligned historical,2601.3,143.99,8.57,6.76,298.4,19.2,267.9,0.67,6200,18,18.66,0,52000,63692.0,0.3028711185647079,230.89,42.51,41.31,66.07
West Bengal,Murshidabad,Mustard / Rapeseed,2023,Official-aligned historical,2618.7,146.45,8.67,6.73,297.2,19.3,267.8,0.66,6200,18,18.6,0,52000,63320.0,0.3028711185647079,234.6,42.99,40.5,66.82
West Bengal,Murshidabad,Mustard / Rapeseed,2024,Provisional estimate,2643.5,148.91,8.77,6.7,296.0,19.3,267.8,0.66,6200,18,18.59,0,52000,63258.0,0.3028711185647079,238.31,43.48,42.34,64.97
West Bengal,Murshidabad,Mustard / Rapeseed,2025,Model-estimated scenario,2676.0,151.37,8.87,6.68,294.8,19.3,267.8,0.68,6200,18,18.67,0,52000,63754.0,0.3028711185647079,242.02,43.96,48.14,59.25
